task_precision,task_recall,task_f1,time_exact_accuracy,time_close_accuracy_5m,time_close_accuracy_10m,duration_close_accuracy,start_mae_minutes,overlap_same_robot_count,predicted_tasks,true_tasks,matched_tasks,database_id,robot_id,target_week
91.83673469387756,86.53846153846155,89.10891089108911,33.33333333333333,33.33333333333333,35.55555555555556,100.0,561.0,1.0,49.0,52.0,45.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-09-30 00:00:00+02:00
92.3076923076923,90.0,91.13924050632912,41.66666666666667,63.888888888888886,66.66666666666666,100.0,244.58333333333334,0.0,39.0,40.0,36.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-10-07 00:00:00+02:00
86.0,100.0,92.4731182795699,46.51162790697674,55.81395348837209,62.7906976744186,100.0,330.69767441860466,1.0,50.0,43.0,43.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-10-14 00:00:00+02:00
89.13043478260869,95.34883720930233,92.13483146067418,73.17073170731707,73.17073170731707,75.60975609756098,100.0,188.90243902439025,0.0,46.0,43.0,41.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-10-21 00:00:00+02:00
93.75,95.74468085106383,94.73684210526315,71.11111111111111,71.11111111111111,73.33333333333333,100.0,251.11111111111111,0.0,48.0,47.0,45.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-10-28 00:00:00+01:00
97.82608695652173,97.82608695652173,97.82608695652173,62.22222222222222,66.66666666666666,66.66666666666666,100.0,551.6666666666666,0.0,46.0,46.0,45.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-11-04 00:00:00+01:00
95.1219512195122,100.0,97.5,76.92307692307693,76.92307692307693,76.92307692307693,100.0,349.7435897435897,0.0,41.0,39.0,39.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-11-11 00:00:00+01:00
97.72727272727273,93.47826086956522,95.55555555555557,65.11627906976744,67.44186046511628,69.76744186046511,100.0,263.6046511627907,0.0,44.0,46.0,43.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-11-18 00:00:00+01:00
93.18181818181817,95.34883720930233,94.2528735632184,73.17073170731707,75.60975609756098,75.60975609756098,100.0,205.4878048780488,0.0,44.0,43.0,41.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-11-25 00:00:00+01:00
96.22641509433963,98.07692307692307,97.14285714285712,52.94117647058824,56.86274509803921,60.78431372549019,100.0,766.4705882352941,0.0,53.0,52.0,51.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-12-02 00:00:00+01:00
97.43589743589743,97.43589743589743,97.43589743589743,63.1578947368421,63.1578947368421,63.1578947368421,100.0,508.8157894736842,0.0,39.0,39.0,38.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-12-09 00:00:00+01:00
95.55555555555556,91.48936170212765,93.47826086956522,69.76744186046511,74.4186046511628,74.4186046511628,100.0,267.5581395348837,0.0,45.0,47.0,43.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-12-16 00:00:00+01:00
93.18181818181817,93.18181818181817,93.18181818181817,75.60975609756098,78.04878048780488,78.04878048780488,100.0,246.21951219512195,0.0,44.0,44.0,41.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-12-23 00:00:00+01:00
93.87755102040816,100.0,96.84210526315789,76.08695652173914,76.08695652173914,76.08695652173914,100.0,299.2391304347826,0.0,49.0,46.0,46.0,nexus_10y,logista-00002-4ccc-8ddd-robot00000002,2030-12-30 00:00:00+01:00
